rombel_id;peserta_didik_id;status_keaktifan;tanggal_masuk;tanggal_keluar;keterangan
da6e7af0-d1ca-4027-9e97-df4fd8658818;990d944a-06e6-4ce9-bf32-976f95e833f4;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;2892d868-3aa2-423f-b0c4-a67e33116b5e;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;63676649-9e8d-4343-9312-c27cd3996294;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;39ef7b0b-e81a-4e9c-93f3-d9194999f246;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;87d5c94d-74a6-4ff6-bd10-acc78c09cc3b;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;e5123778-922e-4f04-8b10-dd1a2de50835;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;94367602-b872-4735-b2ec-492f39084c1e;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;dd23d71f-4c3f-4535-ba17-e7aaa1701d54;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;8b1bfed7-095f-4a94-93db-0fa472ed26e1;;;;
da6e7af0-d1ca-4027-9e97-df4fd8658818;5679ba04-dc65-48c8-9e58-88f27a1b0f00;;;;
